no,name,apt_id,lon,lat,dist,url
4617,신반포중앙유치원,1165010602,127.0125033,37.51044743,482.47433,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100005341
4620,하나유치원,1165010625,127.0102659,37.51519733,462.1946817,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100004814
4621,신반포중앙유치원,1165010625,127.0125033,37.51044743,851.1698954,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100005341
4622,세화유치원,1165010625,127.0223448,37.52149319,822.8521597,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100001125
4623,하나유치원,1165010623,127.0102659,37.51519733,745.7746611,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100004814
4624,신반포중앙유치원,1165010623,127.0125033,37.51044743,196.6844594,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100005341
4634,하나유치원,1165010619,127.0102659,37.51519733,605.2225573,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100004814
4635,신반포중앙유치원,1165010619,127.0125033,37.51044743,139.7056917,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100005341
4641,하나유치원,1165010613,127.0102659,37.51519733,439.1086992,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100004814
4642,신반포중앙유치원,1165010613,127.0125033,37.51044743,264.8148976,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100005341
4659,하나유치원,1165010616,127.0102659,37.51519733,368.4921941,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100004814
4660,신반포중앙유치원,1165010616,127.0125033,37.51044743,744.1204111,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100005341
4661,세화유치원,1165010616,127.0223448,37.52149319,907.3272674,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100001125
4662,하나유치원,1165010635,127.0102659,37.51519733,301.7686943,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100004814
4663,신반포중앙유치원,1165010635,127.0125033,37.51044743,590.9662527,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100005341
4666,신반포중앙유치원,1165010704,127.0125033,37.51044743,742.5040013,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100005341
4679,하나유치원,1165010620,127.0102659,37.51519733,598.0817546,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100004814
4680,세화유치원,1165010620,127.0223448,37.52149319,810.1719499,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100001125
4681,하나유치원,1165010614,127.0102659,37.51519733,671.1317011,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100004814
4682,신반포중앙유치원,1165010614,127.0125033,37.51044743,114.9297013,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100005341
4690,석문유치원,1165010844,127.0183925,37.49200276,821.7253284,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100000819
4691,서초유치원,1165010311,127.0162145,37.4560926,276.4324927,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100005917
4692,석문유치원,1165010833,127.0183925,37.49200276,782.5433861,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100000819
4722,하나유치원,1165010641,127.0102659,37.51519733,413.285997,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100004814
4723,신반포중앙유치원,1165010641,127.0125033,37.51044743,882.7266906,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100005341
4724,세화유치원,1165010641,127.0223448,37.52149319,922.9325867,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100001125
4725,하나유치원,1165010642,127.0102659,37.51519733,746.7041066,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100004814
4726,신반포중앙유치원,1165010642,127.0125033,37.51044743,191.2253436,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100005341
4738,하나유치원,1165010632,127.0102659,37.51519733,450.2148203,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100004814
4739,신반포중앙유치원,1165010632,127.0125033,37.51044743,115.8387218,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100005341
4740,하나유치원,1165010601,127.0102659,37.51519733,321.1310961,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100004814
4741,신반포중앙유치원,1165010601,127.0125033,37.51044743,793.5344608,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100005341
