route_id,route_name,route_type
TSB257000004,야시대,농어촌(일반)
TSB257000005,야시대,농어촌(일반)
TSB257000006,야시대,농어촌(일반)
TSB257000007,원동-괘석,농어촌(일반)
TSB257000008,괘석-원동,농어촌(일반)
TSB257000009,삼포-성산,농어촌(일반)
TSB257000010,성산-삼포,농어촌(일반)
TSB257000011,사단-북방,농어촌(일반)
TSB257000012,북방-사단,농어촌(일반)
TSB257000013,북방-사단,농어촌(일반)
TSB257000014,동산-본궁,농어촌(일반)
TSB257000015,본궁-동산,농어촌(일반)
TSB257000016,동산,농어촌(일반)
TSB257000017,양덕원,농어촌(일반)
TSB257000018,양덕원,농어촌(일반)
TSB257000019,높은터,농어촌(일반)
TSB257000020,하화-북방-중화,농어촌(일반)
TSB257000021,삼마치-원터,농어촌(일반)
TSB257000022,삼마치,농어촌(일반)
TSB257000023,철정2리,농어촌(일반)
TSB257000024,송정-와동,농어촌(일반)
TSB257000025,와동-송정,농어촌(일반)
TSB257000026,덕밭재-풍천,농어촌(일반)
TSB257000027,풍천,농어촌(일반)
TSB257000028,용문,농어촌(일반)
TSB257000029,시동,농어촌(일반)
TSB257000030,시동,농어촌(일반)
TSB257000031,양덕원,농어촌(일반)
TSB257000032,시동-유치,농어촌(일반)
TSB257000033,시동-신대리,농어촌(일반)
TSB257000034,신대리-시동,농어촌(일반)
TSB257000035,용수-북노일,농어촌(일반)
TSB257000036,팔봉-북노일,농어촌(일반)
TSB257000037,팔봉-북노일,농어촌(일반)
TSB257000038,스키장,농어촌(일반)
TSB257000039,동막,농어촌(일반)
TSB257000040,동막-스키장,농어촌(일반)
TSB257000041,스키장-동막,농어촌(일반)
TSB257000042,대곡-스키장,농어촌(일반)
TSB257000043,북방-반곡-모곡,농어촌(일반)
TSB257000044,북방-반곡,농어촌(일반)
TSB257000045,스키장-반곡,농어촌(일반)
TSB257000046,반곡-스키장,농어촌(일반)
TSB257000047,사랑말,농어촌(일반)
TSB257000048,사랑말-성골,농어촌(일반)
TSB257000049,성골,농어촌(일반)
TSB257000050,도사곡-장항,농어촌(일반)
TSB257000051,삼호-여중-온천,농어촌(일반)
TSB257000052,소매-온천,농어촌(일반)
TSB257000053,장항-온천,농어촌(일반)
TSB257000054,성골-온천,농어촌(일반)
TSB257000055,소매,농어촌(일반)
TSB257000056,횡성,농어촌(일반)
TSB257000057,내촌-서석,농어촌(일반)
TSB257000058,내촌-서석,농어촌(일반)
TSB257000059,내촌-서석,농어촌(일반)
TSB257000060,서석-내촌,농어촌(일반)
TSB257000061,서석-내촌,농어촌(일반)
TSB257000062,서석-내촌,농어촌(일반)
TSB257000063,솔치-서석,농어촌(일반)
TSB257000064,성산-서석,농어촌(일반)
TSB257000065,서석-솔치,농어촌(일반)
TSB257000066,서석-성산,농어촌(일반)
TSB257000067,서석-솔치,농어촌(일반)
TSB257000068,동면-서석,농어촌(일반)
TSB257000069,동면-서석,농어촌(일반)
TSB257000070,공주터-월운,농어촌(일반)
TSB257000071,공주터-월운,농어촌(일반)
TSB257000072,공주터-월운,농어촌(일반)
TSB257000073,신봉,농어촌(일반)
TSB257000074,신봉-수타사,농어촌(일반)
TSB257000075,예의촌,농어촌(일반)
TSB257000076,좌운-몰골가든,농어촌(일반)
TSB257000077,노천,농어촌(일반)
TSB257000078,좌운,농어촌(일반)
TSB257000079,주음치,농어촌(일반)
TSB257000080,주음치,농어촌(일반)
TSB257000081,수타사,농어촌(일반)
TSB257000082,방량-동면,농어촌(일반)
TSB257000083,동면-방량,농어촌(일반)
TSB257000084,당무,농어촌(일반)
TSB257000085,내촌-새말,농어촌(일반)
TSB257000086,청량리,농어촌(일반)
TSB257000087,내면,농어촌(일반)
TSB257000088,서봉사,농어촌(일반)
TSB257000089,서봉사,농어촌(일반)
TSB257000090,피리골,농어촌(일반)
TSB257000091,방내,농어촌(일반)
TSB257000092,서석-내면,농어촌(일반)
TSB257000093,서석-내면,농어촌(일반)
TSB257000094,내면-서석,농어촌(일반)
TSB257000095,내면-서석,농어촌(일반)
TSB257000096,운두,농어촌(일반)
TSB257000097,소한동,농어촌(일반)
TSB257000098,방내,농어촌(일반)
TSB257000099,방내,농어촌(일반)
TSB257000100,목맥동,농어촌(일반)
TSB257000101,신남,농어촌(일반)
TSB257000102,상남-현리,농어촌(일반)
TSB257000103,현리-상남,농어촌(일반)
TSB257000104,현리-상남,농어촌(일반)
TSB257000105,내면-방내-현리,농어촌(일반)
TSB259000075,1,농어촌(일반)
TSB259000076,1,농어촌(일반)
TSB259000077,1,농어촌(일반)
TSB259000078,2,농어촌(일반)
TSB259000079,3,농어촌(일반)
TSB259000080,5,농어촌(일반)
TSB259000081,5,농어촌(일반)
TSB259000082,6,농어촌(일반)
TSB259000083,7,농어촌(일반)
TSB259000084,7,농어촌(일반)
TSB259000085,10,농어촌(일반)
TSB259000086,10,농어촌(일반)
TSB259000087,10,농어촌(일반)
TSB259000088,12,농어촌(일반)
TSB259000089,12,농어촌(일반)
TSB259000090,12,농어촌(일반)
TSB259000091,15,농어촌(일반)
TSB259000092,15,농어촌(일반)
TSB259000093,17,농어촌(일반)
TSB259000094,20,농어촌(일반)
TSB259000095,20,농어촌(일반)
TSB259000096,20,농어촌(일반)
TSB259000097,22,농어촌(일반)
TSB259000098,22,농어촌(일반)
TSB259000099,30,농어촌(일반)
TSB259000100,31,농어촌(일반)
TSB259000101,31,농어촌(일반)
TSB259000102,33,농어촌(일반)
TSB259000103,35,농어촌(일반)
TSB259000104,37,농어촌(일반)
TSB259000105,50,농어촌(일반)
TSB259000106,50,농어촌(일반)
TSB259000107,50,농어촌(일반)
TSB259000108,50,농어촌(일반)
TSB259000109,70,농어촌(일반)
TSB259000110,71,농어촌(일반)
TSB259000111,71,농어촌(일반)
TSB259000112,72,농어촌(일반)
TSB259000113,72,농어촌(일반)
TSB259000114,73,농어촌(일반)
TSB259000115,75,농어촌(일반)
TSB259000116,77,농어촌(일반)
TSB259000117,78,농어촌(일반)
TSB259000118,121,농어촌(일반)
TSB259000119,121,농어촌(일반)
TSB259000120,171,농어촌(일반)
TSB259000121,171,농어촌(일반)
TSB259000122,201,마을
TSB259000123,201,마을
TSB260000001,1,농어촌(일반)
TSB260000002,2,농어촌(일반)
TSB260000003,3,농어촌(일반)
TSB260000005,5,농어촌(일반)
TSB260000006,6,농어촌(일반)
TSB260000007,7,농어촌(일반)
TSB260000008,8,농어촌(일반)
TSB260000009,9,농어촌(일반)
TSB260000010,10,농어촌(일반)
TSB260000011,11,농어촌(일반)
TSB260000012,12,농어촌(일반)
TSB260000013,13,농어촌(일반)
TSB260000014,14,농어촌(일반)
TSB260000015,15,농어촌(일반)
TSB260000016,16,농어촌(일반)
TSB260000017,17,농어촌(일반)
TSB260000018,18,농어촌(일반)
TSB260000019,19,농어촌(일반)
TSB260000020,20,농어촌(일반)
TSB260000021,21,농어촌(일반)
TSB260000022,22,농어촌(일반)
TSB260000023,23,농어촌(일반)
TSB260000024,24,농어촌(일반)
TSB260000025,25,농어촌(일반)
TSB260000026,26,농어촌(일반)
TSB260000027,27,농어촌(일반)
TSB260000028,28,농어촌(일반)
TSB260000029,29,농어촌(일반)
TSB260000030,30,농어촌(일반)
TSB260000031,31,농어촌(일반)
TSB260000032,32,농어촌(일반)
TSB260000033,33,농어촌(일반)
TSB260000034,34,농어촌(일반)
TSB260000035,35,농어촌(일반)
TSB260000036,36,농어촌(일반)
TSB260000037,37,농어촌(일반)
TSB260000038,38,농어촌(일반)
TSB260000039,39,농어촌(일반)
TSB260000040,40,농어촌(일반)
TSB260000041,41,농어촌(일반)
TSB260000042,42,농어촌(일반)
TSB260000043,43,농어촌(일반)
TSB260000044,44,농어촌(일반)
TSB260000045,45,농어촌(일반)
TSB260000046,46,농어촌(일반)
TSB260000047,47,농어촌(일반)
TSB260000048,48,농어촌(일반)
TSB260000049,49,농어촌(일반)
TSB260000050,50,농어촌(일반)
TSB260000051,51,농어촌(일반)
TSB260000052,52,농어촌(일반)
TSB260000053,53,농어촌(일반)
TSB260000054,54,농어촌(일반)
TSB260000055,55,농어촌(일반)
TSB260000056,56,농어촌(일반)
TSB260000057,57,농어촌(일반)
TSB260000058,58,농어촌(일반)
TSB260000059,59,농어촌(일반)
TSB260000060,60,농어촌(일반)
TSB260000061,61,농어촌(일반)
TSB260000062,62,농어촌(일반)
TSB260000063,63,농어촌(일반)
TSB260000064,64,농어촌(일반)
TSB260000065,65,농어촌(일반)
TSB260000066,66,농어촌(일반)
TSB260000067,67,농어촌(일반)
TSB262000001,신철원-동송,농어촌(일반)
TSB262000002,동송화지리,농어촌(일반)
TSB262000003,동송상사리,농어촌(일반)
TSB262000004,동송강회동,농어촌(일반)
TSB262000005,동송-신철원,농어촌(일반)
TSB262000006,신철원화지리,농어촌(일반)
TSB262000007,신철원상사리,농어촌(일반)
TSB262000008,신철원강회동,농어촌(일반)
TSB262000009,신철원-와수리,농어촌(일반)
TSB262000010,와수리갈현고개,농어촌(일반)
TSB262000011,와수리토성리,농어촌(일반)
TSB262000012,와수리청양리,농어촌(일반)
TSB262000013,와수리텃골,농어촌(일반)
TSB262000014,와수잠곡사단골,농어촌(일반)
TSB262000015,와수리-신철원,농어촌(일반)
TSB262000016,신철원갈현고개,농어촌(일반)
TSB262000017,신철원토성리,농어촌(일반)
TSB262000018,신철원청양리,농어촌(일반)
TSB262000019,신철원텃골,농어촌(일반)
TSB262000020,신철원잠곡사단,농어촌(일반)
TSB262000021,상사리동막,농어촌(일반)
TSB262000022,상사리,농어촌(일반)
TSB262000023,내대리,농어촌(일반)
TSB262000024,용화동,농어촌(일반)
TSB262000025,강회동,농어촌(일반)
TSB262000026,정연리,농어촌(일반)
TSB262000027,상노2리,농어촌(일반)
TSB262000028,상노1리,농어촌(일반)
TSB262000029,순환오,농어촌(일반)
TSB262000030,순환장,농어촌(일반)
TSB262000031,백마고지역,농어촌(일반)
TSB262000032,유곡리,농어촌(일반)
TSB262000033,도창리,농어촌(일반)
TSB262000034,생창리,농어촌(일반)
TSB262000035,자등리병참부,농어촌(일반)
TSB262000036,자등리도계,농어촌(일반)
TSB262000037,마현리,농어촌(일반)
TSB262000038,말고개38연대,농어촌(일반)
TSB262000039,잠곡리,농어촌(일반)
TSB263000001,1,농어촌(일반)
TSB263000002,2,농어촌(일반)
TSB263000003,2-1,농어촌(일반)
TSB263000004,2-2,농어촌(일반)
TSB263000005,3,농어촌(일반)
TSB263000006,3-1,농어촌(일반)
TSB263000007,3-2,농어촌(일반)
TSB263000008,3-3,농어촌(일반)
TSB263000009,3-4,농어촌(일반)
TSB263000010,5,농어촌(일반)
TSB263000011,5-1,농어촌(일반)
TSB263000012,6,농어촌(일반)
TSB263000013,6-1,농어촌(일반)
TSB263000014,7,농어촌(일반)
TSB263000015,7-1,농어촌(일반)
TSB263000016,7-2,농어촌(일반)
TSB263000017,7-3,농어촌(일반)
TSB263000018,7-4,농어촌(일반)
TSB263000019,7-5,농어촌(일반)
TSB263000020,7-6,농어촌(일반)
TSB263000021,8,농어촌(일반)
TSB263000022,9,농어촌(일반)
TSB263000023,10,농어촌(일반)
TSB263000024,11,농어촌(일반)
TSB263000025,12,농어촌(일반)
TSB263000026,13,농어촌(일반)
TSB263000027,13-1,농어촌(일반)
TSB263000028,13-2,농어촌(일반)
TSB263000029,13-3,농어촌(일반)
TSB263000030,15,농어촌(일반)
TSB263000031,15-1,농어촌(일반)
TSB263000032,16,농어촌(일반)
TSB263000033,17,농어촌(일반)
TSB263000034,18,농어촌(일반)
TSB263000035,19,농어촌(일반)
TSB263000036,20,농어촌(일반)
TSB263000037,20-1,농어촌(일반)
TSB263000038,21,농어촌(일반)
TSB263000039,21-1,농어촌(일반)
TSB263000040,21-2,농어촌(일반)
TSB263000041,22,농어촌(일반)
TSB263000042,27,농어촌(일반)
TSB264000026,5,농어촌(일반)
TSB264000027,7,농어촌(일반)
TSB264000028,7-1,농어촌(일반)
TSB264000029,3,농어촌(일반)
TSB264000030,9,농어촌(일반)
TSB264000031,4,농어촌(일반)
TSB264000032,1,농어촌(일반)
TSB264000033,10-1,농어촌(일반)
TSB264000034,6,농어촌(일반)
TSB264000035,10,농어촌(일반)
TSB264000036,3-2,농어촌(일반)
TSB264000037,2-1,농어촌(일반)
TSB264000038,2,농어촌(일반)
TSB264000039,1-1,농어촌(일반)
TSB265000001,원통-서화,농어촌(일반)
TSB265000002,서화-원통,농어촌(일반)
TSB265000003,인제,농어촌(일반)
TSB265000005,원통-인제,농어촌(일반)
TSB265000006,진부령-원통,농어촌(일반)
TSB265000007,원통-가아리,농어촌(일반)
TSB265000008,원통-민박촌,농어촌(일반)
TSB265000009,원통-창바위,농어촌(일반)
TSB265000010,원통-월학1,농어촌(일반)
TSB265000011,원통-홍천신남,농어촌(일반)
TSB265000012,홍천-원통신남,농어촌(일반)
TSB265000013,홍천-원통,농어촌(일반)
TSB265000014,홍천신남-관대,농어촌(일반)
TSB265000015,홍천신남-남전,농어촌(일반)
TSB265000016,원통신남-남전,농어촌(일반)
TSB265000017,원통신-가-다,농어촌(일반)
TSB265000018,원통신-다-남,농어촌(일반)
TSB265000019,홍천신홍여장용,농어촌(일반)
TSB265000020,원통-신남,농어촌(일반)
TSB265000021,신남-원통,농어촌(일반)
TSB265000022,신남-원통신월,농어촌(일반)
TSB265000023,원통-해안해안,농어촌(일반)
TSB265000024,해안-원통,농어촌(일반)
TSB265000025,신월인제-신남,농어촌(일반)
TSB265000026,신월리-신남,농어촌(일반)
TSB265000027,상남-현리,농어촌(일반)
TSB265000028,현리-상남,농어촌(일반)
TSB265000029,현리덕다리,농어촌(일반)
TSB265000030,현리밤골-진동,농어촌(일반)
TSB265000031,현리상남,농어촌(일반)
TSB265000032,현리서리-진다,농어촌(일반)
TSB265000033,현리진다-서리,농어촌(일반)
TSB265000034,현리진-중-귀,농어촌(일반)
TSB265000035,현리진-중-포,농어촌(일반)
TSB265000036,현리진동,농어촌(일반)
TSB265000037,현리장-맛바위,농어촌(일반)
TSB265000038,현리진동-꿩밭,농어촌(일반)
TSB265000039,현리포사,농어촌(일반)
TSB265000040,현리-방내상남,농어촌(일반)
TSB265000041,내면-현리방내,농어촌(일반)
TSB265000042,현리-미다상남,농어촌(일반)
TSB265000043,미다-현리상남,농어촌(일반)
TSB265000044,현리-미산상남,농어촌(일반)
TSB265000045,미산-현리,농어촌(일반)
TSB265000046,현리-설피밭,농어촌(일반)
TSB265000047,설피밭-현리,농어촌(일반)
TSB265000048,현리-설피밭꿩밭,농어촌(일반)
TSB265000049,설피밭-현리밤골,농어촌(일반)
TSB265000050,현리꿩밭-밤골,농어촌(일반)
TSB265000051,원통귀둔-인제,농어촌(일반)
TSB265000052,현리-내촌상남,농어촌(일반)
TSB265000053,인제-현리,농어촌(일반)
TSB265000054,현리-인제,농어촌(일반)
TSB265000055,인제-현리서리,농어촌(일반)
TSB265000056,현리-인제서리,농어촌(일반)
TSB265000057,현리필례-귀둔,농어촌(일반)
TSB265000058,인제귀둔-필례,농어촌(일반)
TSB265000059,현리귀둔-중답,농어촌(일반)
TSB265000060,인제중답-귀둔,농어촌(일반)
TSB265000061,현리원대-하추,농어촌(일반)
TSB265000062,인제하추-원대,농어촌(일반)
TSB265000063,인제-현리귀둔,농어촌(일반)
TSB265000064,현리-인제귀둔,농어촌(일반)
TSB265000065,현리가-귀-포,농어촌(일반)
TSB265000066,현리가리-귀둔,농어촌(일반)
TSB265000067,귀둔가리산,농어촌(일반)
TSB265000068,원대리,농어촌(일반)
TSB265000069,귀둔-현리포사,농어촌(일반)
TSB265000070,신남-정자리,농어촌(일반)
TSB265000071,신남-정자리H,농어촌(일반)
TSB265000072,정자리-신남L,농어촌(일반)
TSB265000073,신남-관대리,농어촌(일반)
TSB265000074,신남-수산리,농어촌(일반)
TSB265000075,하추리-원통,농어촌(일반)
TSB265000076,원대리-하추리,농어촌(일반)
TSB265000077,미산-상남,농어촌(일반)
TSB265000078,방내-미산,농어촌(일반)
TSB265000080,홍천-신남,농어촌(일반)
TSB265000081,신남-홍천,농어촌(일반)
TSB265000082,신남다물-남전,농어촌(일반)
TSB265000084,홍천-서석,농어촌(일반)
TSB265000085,서석-홍천,농어촌(일반)
TSB265000088,내촌-홍천성산,농어촌(일반)
TSB265000089,현리성-내-상,농어촌(일반)
TSB265000090,내천방내-고속,농어촌(일반)
TSB265000091,내면-서석,농어촌(일반)
TSB265000092,서석-내면,농어촌(일반)
TSB266000001,1(간성),농어촌(일반)
TSB266000002,1(간성),농어촌(일반)
TSB266000003,1(간성),농어촌(일반)
TSB266000004,1(간성),농어촌(일반)
TSB266000013,1(대진),농어촌(일반)
TSB266000014,1(대진),농어촌(일반)
TSB266000015,1(대진),농어촌(일반)
TSB266000016,1(대진),농어촌(일반)
TSB266000017,1(대진),농어촌(일반)
TSB266000018,1(대진),농어촌(일반)
TSB266000019,1(대진),농어촌(일반)
TSB266000020,1(대진),농어촌(일반)
TSB266000021,1(대포),농어촌(일반)
TSB266000022,1(대포),농어촌(일반)
TSB266000023,1(대포),농어촌(일반)
TSB266000024,1(대포),농어촌(일반)
TSB266000025,1(대포),농어촌(일반)
TSB266000026,1(대포),농어촌(일반)
TSB266000027,1(대포),농어촌(일반)
TSB266000028,1(대포),농어촌(일반)
TSB266000037,1(대포),농어촌(일반)
TSB266000038,1(대포),농어촌(일반)
TSB266000039,1(대포),농어촌(일반)
TSB266000040,1(대포),농어촌(일반)
TSB266000043,1(대진),농어촌(일반)
TSB266000044,1(대진),농어촌(일반)
TSB266000045,1-1(간성),농어촌(일반)
TSB266000046,1-1(간성),농어촌(일반)
TSB266000047,1-1(간성),농어촌(일반)
TSB266000048,1-1(간성),농어촌(일반)
TSB266000057,1-1(대진),농어촌(일반)
TSB266000058,1-1(대진),농어촌(일반)
TSB266000059,1-1(대진),농어촌(일반)
TSB266000060,1-1(대진),농어촌(일반)
TSB266000061,1-1(대진),농어촌(일반)
TSB266000062,1-1(대진),농어촌(일반)
TSB266000063,1-1(대진),농어촌(일반)
TSB266000064,1-1(대진),농어촌(일반)
TSB266000065,1-1(대포),농어촌(일반)
TSB266000066,1-1(대포),농어촌(일반)
TSB266000067,1-1(대포),농어촌(일반)
TSB266000068,1-1(대포),농어촌(일반)
TSB266000069,1-1(대포),농어촌(일반)
TSB266000070,1-1(대포),농어촌(일반)
TSB266000071,1-1(대포),농어촌(일반)
TSB266000072,1-1(대포),농어촌(일반)
TSB266000081,1-1(대포),농어촌(일반)
TSB266000082,1-1(대포),농어촌(일반)
TSB266000083,1-1(대포),농어촌(일반)
TSB266000084,1-1(대포),농어촌(일반)
TSB266000085,1-2(간성),농어촌(일반)
TSB266000086,1-2(대진),농어촌(일반)
TSB266000087,3(한화리조트),농어촌(일반)
TSB266000088,3(한화리조트),농어촌(일반)
TSB266000089,3(예비군훈련장),농어촌(일반)
TSB266000090,3(예비군훈련장),농어촌(일반)
TSB266000091,3(예비군훈련장),농어촌(일반)
TSB266000092,3-1(대명콘도),농어촌(일반)
TSB266000093,3-1(대명콘도),농어촌(일반)
TSB266000094,7(설악산소공원),농어촌(일반)
TSB266000095,7-1(설악산소공원),농어촌(일반)
TSB266000098,9(임천리),농어촌(일반)
TSB266000099,9(가톨릭관동대),농어촌(일반)
TSB266000100,9-1(임천리),농어촌(일반)
TSB266000107,13-1(성대리),농어촌(일반)
TSB266000108,13-2(성대리),농어촌(일반)
TSB266000109,18(도원1리),농어촌(일반)
TSB266000110,18(도원1리),농어촌(일반)
TSB266000111,18(도원1리),농어촌(일반)
TSB266000112,18(도원3리),농어촌(일반)
TSB266000114,19(아야진),농어촌(일반)
TSB266000115,22(구성리),농어촌(일반)
TSB266000116,22(구성리),농어촌(일반)
TSB266000117,33-1(속초경찰서),농어촌(일반)
TSB266000118,33-1(경동대),농어촌(일반)
TSB266000119,55(속초여고),농어촌(일반)
TSB266000120,55(속초여고),농어촌(일반)
TSB266000121,66(성호아파트),농어촌(일반)
TSB266000122,66(성호아파트),농어촌(일반)
TSB266000123,66(성호아파트),농어촌(일반)
TSB266000124,66(장사동),농어촌(일반)
TSB266000125,77(성호아파트),농어촌(일반)
TSB266000126,88(산수빌),농어촌(일반)
TSB266000129,99(주공3차아파트),농어촌(일반)
TSB266000130,99(주공4차아파트),농어촌(일반)
TSB266000132,505(속초중학교),농어촌(일반)
TSB266100120,55(속초여고),농어촌(일반)
TSB266100129,99(주공3차아파트),농어촌(일반)
TSB267000001,1,농어촌(일반)
TSB267000002,2,농어촌(일반)
TSB267000003,21,농어촌(일반)
TSB267000004,22,농어촌(일반)
TSB267000005,3,농어촌(일반)
TSB267000006,상운리,농어촌(일반)
TSB267000007,32,농어촌(일반)
TSB267000008,33,농어촌(일반)
TSB267000009,5,농어촌(일반)
TSB267000010,51,농어촌(일반)
TSB267000011,광산.서선리,농어촌(일반)
TSB267000012,6,농어촌(일반)
TSB267000013,7,농어촌(일반)
TSB267000014,77,농어촌(일반)
TSB267000015,8,농어촌(일반)
TSB267000016,81,농어촌(일반)
TSB267000017,9,농어촌(일반)
TSB267000018,91,농어촌(일반)
TSB267000019,92,농어촌(일반)
TSB267000020,93,농어촌(일반)
TSB267000021,상복(오색발낙산),농어촌(일반)
TSB267000022,95,농어촌(일반)
TSB267000023,갈천,농어촌(일반)
TSB267000024,11,농어촌(일반)
TSB267000025,대치리(기사문),농어촌(일반)
TSB267000026,대치리(기사문발),농어촌(일반)
TSB267000027,12,농어촌(일반)
CJB270002000,105,좌석
CJB270002001,105(단),좌석
CJB270002100,105-1,좌석
CJB270002200,111,일반
CJB270002201,111(단),일반
CJB270002300,112,일반
CJB270002400,113,일반
CJB270002500,115,일반
CJB270002501,115(단),일반
CJB270002600,115-1,일반
CJB270002700,117,일반
CJB270002900,20-1,일반
CJB270002901,20-1(단),일반
CJB270003000,20-2,일반
CJB270003001,20-2(단),일반
CJB270003100,211,일반
CJB270003101,211(단),일반
CJB270003200,211-1,일반
CJB270003300,211-2,일반
CJB270003400,212,일반
CJB270003401,212(단),일반
CJB270003500,212-1,일반
CJB270003600,212-2,일반
CJB270003700,212-3,일반
CJB270004100,214,일반
CJB270004200,215,일반
CJB270004201,215(단),일반
CJB270004300,216,일반
CJB270004301,216(단),일반
CJB270004400,216-1,일반
CJB270004401,216-1(단),일반
CJB270004500,217,마을
CJB270004501,217(단),마을
CJB270004600,218,일반
CJB270004700,30-1,일반
CJB270004701,30-1(단),일반
CJB270004800,30-2,일반
CJB270004801,30-2(단),일반
CJB270004900,311,일반
CJB270004901,311(단),일반
CJB270005000,311-1,일반
CJB270005100,313,마을
CJB270005101,313(단),마을
CJB270005200,313-1,일반
CJB270005201,313-1(단),일반
CJB270005300,314,마을
CJB270005301,314(단),마을
CJB270005400,315,마을
CJB270005401,315(단),마을
CJB270005500,40-1,일반
CJB270005600,40-2,일반
CJB270005800,407,좌석
CJB270005802,407(단),좌석
CJB270005900,412,일반
CJB270006000,412-1,일반
CJB270006100,413,일반
CJB270006200,414,일반
CJB270006300,415,일반
CJB270006400,416,일반
CJB270006600,417,일반
CJB270006700,417-1,일반
CJB270006800,417-2,일반
CJB270006900,418,일반
CJB270007000,419,일반
CJB270007100,500,일반
CJB270007101,500(단),일반
CJB270007200,50-1,일반
CJB270007202,50-1(단),일반
CJB270007300,502,좌석
CJB270007302,502(단),좌석
CJB270007303,502(단),좌석
CJB270007400,50-2,일반
CJB270007401,50-2(단),일반
CJB270007500,511,일반
CJB270007501,511(단),일반
CJB270007600,512,일반
CJB270007700,512-1,일반
CJB270007800,512-2,일반
CJB270007900,512-3,일반
CJB270008000,513,일반
CJB270008100,513-1,일반
CJB270008200,513-2,일반
CJB270008300,514,일반
CJB270008400,515,일반
CJB270008500,516,일반
CJB270008600,517,일반
CJB270008700,525,일반
CJB270008800,53,마을
CJB270008900,611,일반
CJB270009000,612,일반
CJB270009100,613,일반
CJB270009200,615,일반
CJB270009300,616,일반
CJB270009400,617,일반
CJB270009500,711,일반
CJB270009501,711(단),일반
CJB270009600,712,일반
CJB270009700,712-1,일반
CJB270009800,713,일반
CJB270009801,713(단),일반
CJB270009900,713-1,일반
CJB270010100,715,일반
CJB270010200,715-1,일반
CJB270010300,716,일반
CJB270010400,717,일반
CJB270010401,717(단),일반
CJB270010500,718,일반
CJB270010600,719,일반
CJB270010700,720,일반
CJB270010800,720-1,일반
CJB270011000,722,일반
CJB270011100,722-1,일반
CJB270011200,747,급행
CJB270011202,747(단),급행
CJB270011500,B3,광역
CJB270011501,B3(단),광역
CJB270011601,B3(단),광역
CJB270011700,811-1,일반
CJB270011800,811-2,일반
CJB270011900,812,일반
CJB270012000,823,일반
CJB270012001,823(단),일반
CJB270012200,831,일반
CJB270012201,831(단),일반
CJB270012300,832,일반
CJB270012301,832(단),일반
CJB270012400,841,일반
CJB270012401,841(단),일반
CJB270012500,841-1,일반
CJB270012600,842-1,일반
CJB270012700,842-2,일반
CJB270012701,842-2(단),일반
CJB270012800,843,일반
CJB270012900,851,일반
CJB270013000,852-2,일반
CJB270013100,862-1,일반
CJB270013200,862-2,일반
CJB270013201,862-2(단),일반
CJB270013300,863-1,일반
CJB270013400,863-2,일반
CJB270013401,863-2(단),일반
CJB270013500,864,마을
CJB270013503,864(단),마을
CJB270013800,872-1,일반
CJB270013900,872-2,일반
CJB270014000,911,일반
CJB270014100,911-1,일반
CJB270014200,912,일반
CJB270014300,913,일반
CJB270014301,913(단),일반
CJB270014500,914,일반
CJB270014600,915,일반
CJB270014700,915-1,일반
CJB270014800,915-2,일반
CJB270015100,917,일반
CJB270015200,918,일반
CJB270015400,919,일반
CJB270015500,920,일반
CJB270015600,921,일반
CJB270015700,921-1,일반
CJB270015800,922,일반
CJB270016000,515-1,마을
CJB270016100,515-2,마을
CJB270016200,710,일반
CJB270016300,820,일반
CJB270016400,872,일반
CJB270016500,871,일반
CJB270016800,721,일반
CJB270017000,52,마을
CJB270017300,916-1,일반
CJB270017301,916-1(단),일반
CJB270017400,916-2,일반
CJB270017401,916-2(단),일반
CJB270017500,535,마을
CJB270017900,918-1,일반
CJB270018000,101,일반
CJB270018100,835,일반
CJB270018200,417-3,일반
CJB270024200,51,마을
CJB270024201,51(단),마을
CJB270024202,51(단),마을
CJB270024203,51(단),마을
CJB270024204,51(단),마을
CJB270024205,51(단),마을
CJB270024300,213-2,일반
CJB270024400,105,급행
CJB270024500,502,급행
CJB270024600,833,일반
CJB271000100,62,마을
CHB272000005,101,일반
CHB272000006,101,일반
CHB272000008,101,일반
CHB272000010,101,일반
CHB272000017,105,일반
CHB272000019,105,일반
CHB272000020,106,일반
CHB272000021,106,일반
CHB272000023,110,일반
CHB272000026,116,일반
CHB272000028,116,일반
CHB272000031,119,일반
CHB272000033,119,일반
CHB272000034,119,일반
CHB272000037,120,일반
CHB272000039,120,일반
CHB272000042,121,일반
CHB272000043,121,일반
CHB272000044,121,일반
CHB272000046,121,일반
CHB272000048,121,일반
CHB272000049,121,일반
CHB272000050,122,일반
CHB272000051,122,일반
CHB272000053,131,일반
CHB272000055,131,일반
CHB272000057,131,일반
CHB272000058,140,일반
CHB272000059,140,일반
CHB272000060,141,일반
CHB272000061,141,일반
CHB272000064,141,일반
CHB272000065,142,일반
CHB272000066,142,일반
CHB272000067,142,일반
CHB272000068,142,일반
CHB272000069,143,일반
CHB272000071,143,일반
CHB272000074,150,일반
CHB272000075,151,일반
CHB272000078,151,일반
CHB272000080,152,일반
CHB272000081,152,일반
CHB272000082,152,일반
CHB272000083,152,일반
CHB272000084,152,일반
CHB272000085,152,일반
CHB272000086,154,일반
CHB272000087,154,일반
CHB272000090,154,일반
CHB272000094,157,일반
CHB272000095,157,일반
CHB272000097,157,일반
CHB272000098,157,일반
CHB272000100,157,일반
