apt_id,area_group,area_use,area_supply,space,rooms,restrooms,entrance,deposit_avg,deposit_summer,deposit_winter,floor_plan_url,households,area_supply_pyeong,households_n,households_s,price
1165010852,3104,207.1,261.13,261㎡,4,2,복합식,"939,231","1,020,043","987,167",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=3104&ptpId=21,8,79,0,0,
1165010852,3104,220.55,278.09,278㎡,3,3,복합식,"1,000,229","1,086,289","1,051,278",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=3104&ptpId=22,45,84,0,0,
1165010852,3104,238.62,300.88,300㎡,3,3,복합식,"1,082,179","1,175,291","1,137,411",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=3104&ptpId=23,7,91,0,0,
1165010852,3104,242.26,305.47,305㎡,3,3,복합식,"1,098,686","1,193,219","1,154,761",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=3104&ptpId=24,7,92,0,0,
1165010604,111703,59.35,85.34,85B㎡,3,2,계단식,"208,030","228,477","205,425",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=111703&ptpId=1,24,25,0,0,
1165010604,111703,59.93,86.02,86A㎡,3,2,계단식,"210,063","230,709","207,433",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=111703&ptpId=2,54,26,0,0,
1165010604,111703,59.86,86.25,86C㎡,3,2,계단식,"209,818","230,440","207,190",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=111703&ptpId=3,13,26,0,0,
1165010604,111703,84.97,110.4,110C㎡,3,2,계단식,"297,832","327,104","294,102",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=111703&ptpId=4,26,33,0,0,
1165010604,111703,84.98,112.34,112D㎡,3,2,계단식,"297,867","327,143","294,137",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=111703&ptpId=11,22,34,0,0,
1165010604,111703,84.97,114.1,114B㎡,3,2,계단식,"297,832","327,104","294,102",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=111703&ptpId=5,91,34,0,0,
1165010604,111703,84.92,117.52,117A-2㎡,3,2,계단식,"297,657","326,912","293,929",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=111703&ptpId=7,98,35,0,0,
1165010604,111703,84.87,118.12,118A-1㎡,3,2,계단식,"297,481","326,720","293,756",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=111703&ptpId=6,54,35,0,0,
1165010604,111703,98.45,126.47,126㎡,4,2,계단식,"345,081","378,998","340,760",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=111703&ptpId=8,52,38,0,0,
1165010604,111703,114.94,150.53,150㎡,4,2,계단식,"402,881","442,478","397,835",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=111703&ptpId=9,96,45,0,0,
1165010604,111703,153.98,203.13,203㎡,6,3,계단식,"539,722","592,768","532,963",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=111703&ptpId=10,6,61,0,0,
1165010725,125080,50.98,69.11,69A㎡,2,1,계단식,없음,없음,없음,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=125080&ptpId=1,38,20,0,0,
1165010725,125080,59.99,81.05,81B㎡,3,2,계단식,없음,없음,없음,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=125080&ptpId=2,79,24,0,0,
1165010725,125080,59.96,81.25,81A㎡,3,2,계단식,없음,없음,없음,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=125080&ptpId=12,26,24,0,0,
1165010725,125080,59.99,81.8,81C㎡,3,2,계단식,없음,없음,없음,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=125080&ptpId=3,3,24,0,0,
1165010725,125080,84.96,111.35,111A㎡,3,2,계단식,없음,없음,없음,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=125080&ptpId=4,147,33,0,0,
1165010725,125080,84.98,112.57,112C㎡,3,2,계단식,없음,없음,없음,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=125080&ptpId=6,134,34,0,0,
1165010725,125080,84.98,112.19,112B㎡,4,2,계단식,없음,없음,없음,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=125080&ptpId=5,87,33,0,0,
1165010725,125080,84.97,112.73,112D㎡,3,2,계단식,없음,없음,없음,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=125080&ptpId=7,35,34,0,0,
1165010725,125080,104.98,137.86,137A㎡,4,2,계단식,없음,없음,없음,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=125080&ptpId=11,27,41,0,0,
1165010725,125080,104.98,138.76,138B㎡,4,2,계단식,없음,없음,없음,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=125080&ptpId=8,22,42,0,0,
1165010725,125080,115.94,151.46,151A㎡,4,2,계단식,없음,없음,없음,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=125080&ptpId=9,98,45,0,0,
1165010725,125080,132.98,173.86,173A㎡,4,2,계단식,없음,없음,없음,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=125080&ptpId=10,24,52,0,0,
1165010854,491,84.82,105.8,105A㎡,3,2,계단식,"287,448","260,397","355,714",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=491&ptpId=1,355,32,0,0,
1165010854,491,84.87,105.86,105D1㎡,3,2,계단식,"287,618","260,550","355,923",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=491&ptpId=7,72,32,0,0,
1165010854,491,84.82,105.81,105A1㎡,3,2,계단식,"287,448","260,397","355,714",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=491&ptpId=6,56,32,0,0,
1165010854,491,84.87,105.86,105D㎡,3,2,계단식,"287,618","260,550","355,923",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=491&ptpId=4,54,32,0,0,
1165010854,491,84.82,105.8,105C㎡,3,2,계단식,"287,448","260,397","355,714",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=491&ptpId=3,18,32,0,0,
1165010854,491,84.87,105.86,105E㎡,3,2,계단식,"287,618","260,550","355,923",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=491&ptpId=5,18,32,0,0,
1165010854,491,84.82,105.8,105B㎡,3,2,계단식,"287,448","260,397","355,714",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=491&ptpId=2,17,32,0,0,
1165010855,111665,84.8,111.13,111A㎡,3,2,계단식,"292,420","297,417","327,505",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=111665&ptpId=5,173,33,0,0,
1165010855,111665,84.96,111.42,111C㎡,3,2,계단식,"292,972","297,978","328,123",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=111665&ptpId=1,112,33,0,0,
1165010855,111665,84.17,112.07,112B㎡,3,2,계단식,"290,248","295,207","325,072",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=111665&ptpId=2,61,33,0,0,
1165010855,111665,111.89,144.67,144A㎡,4,2,계단식,"385,836","392,429","432,129",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=111665&ptpId=7,31,43,0,0,
1165010855,111665,111.95,144.83,144B㎡,4,2,계단식,"386,043","392,640","432,361",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=111665&ptpId=6,17,43,0,0,
1165010855,111665,111.01,145.17,145C㎡,4,2,계단식,"382,801","389,343","428,730",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=111665&ptpId=3,56,43,0,0,
1165010855,111665,134.27,171.74,171㎡,4,2,계단식,"463,010","470,922","518,563",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=111665&ptpId=4,52,52,0,0,
1165010811,484,75.86,82.17,82㎡,2,1,계단식,없음,없음,없음,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=484&ptpId=1,260,24,0,0,
1165010811,484,86.61,93.33,93㎡,3,1,계단식,없음,없음,없음,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=484&ptpId=2,273,28,0,0,
1165010811,484,101.6,108.59,108㎡,4,1,계단식,없음,없음,없음,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=484&ptpId=3,208,32,0,0,
1165010811,484,132.1,143.23,143㎡,4,2,계단식,없음,없음,없음,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=484&ptpId=4,120,43,0,0,
1165010811,484,140.72,151.85,151㎡,4,2,계단식,없음,없음,없음,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=484&ptpId=6,4,46,0,0,
1165010811,484,147.44,158.75,158㎡,4,2,계단식,없음,없음,없음,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=484&ptpId=7,2,48,0,0,
1165010811,484,157.2,170.14,170㎡,5,2,계단식,없음,없음,없음,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=484&ptpId=5,26,51,0,0,
1165010201,504,73.15,89.42,89㎡,3,1,계단식,없음,없음,없음,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=504&ptpId=1,284,27,0,0,
1165010201,504,84.58,100.98,100㎡,3,2,계단식,없음,없음,없음,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=504&ptpId=2,317,30,0,0,
1165010201,504,84.88,101.38,101N㎡,3,2,계단식,없음,없음,없음,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=504&ptpId=4,180,30,0,0,
1165010201,504,84.91,101.31,101S㎡,3,2,계단식,없음,없음,없음,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=504&ptpId=5,13,30,0,0,
1165010619,517,84.52,94.42,94㎡,3,2,계단식,"321,450","294,293","388,311",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=517&ptpId=1,540,28,0,0,
1165010311,103648,101.04,128.07,128A㎡,3,2,계단식,"259,454","273,595","261,853",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=103648&ptpId=1,167,38,0,0,
1165010311,103648,101.01,129.95,129C-1㎡,3,2,계단식,"259,358","273,494","261,756",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=103648&ptpId=4,69,39,0,0,
1165010311,103648,101.05,129.66,129B-1㎡,3,2,계단식,"259,462","273,604","261,861",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=103648&ptpId=2,55,39,0,0,
1165010311,103648,101.01,129.95,129C-2㎡,3,2,계단식,"259,357","273,493","261,756",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=103648&ptpId=5,19,39,0,0,
1165010311,103648,101.05,132,132B-2㎡,3,2,계단식,"259,462","273,604","261,861",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=103648&ptpId=3,15,40,0,0,
1165010311,103648,118.13,148.94,148A-1㎡,4,2,계단식,"303,318","319,851","306,124",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=103648&ptpId=6,62,45,0,0,
1165010311,103648,118.13,148.94,148A-2㎡,4,2,계단식,"303,318","319,851","306,124",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=103648&ptpId=7,3,45,0,0,
1165010311,103648,118.01,149.78,149B-1㎡,4,2,계단식,"303,018","319,534","305,820",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=103648&ptpId=8,53,45,0,0,
1165010311,103648,118.04,149.45,149C-1㎡,4,2,계단식,"303,101","319,621","305,904",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=103648&ptpId=10,36,45,0,0,
1165010311,103648,118.01,149.78,149B-2㎡,4,2,계단식,"303,018","319,534","305,820",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=103648&ptpId=9,11,45,0,0,
1165010311,103648,118.04,149.45,149C-2㎡,4,2,계단식,"303,101","319,621","305,904",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=103648&ptpId=11,6,45,0,0,
1165010311,103648,134.02,169.35,169A-1㎡,4,2,계단식,"344,124","362,881","347,307",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=103648&ptpId=12,40,51,0,0,
1165010311,103648,134.02,169.35,169A-2㎡,4,2,계단식,"344,124","362,881","347,307",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=103648&ptpId=13,3,51,0,0,
1165010311,103648,151.56,195.3,195PH㎡,4,2,계단식,"389,157","410,368","392,756",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=103648&ptpId=14,4,59,0,0,
1165010311,103648,152.64,198.39,198PH㎡,5,2,계단식,"391,943","413,306","395,568",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=103648&ptpId=15,3,60,0,0,
1165010311,103648,158.07,203.07,203PH㎡,4,2,계단식,"405,881","428,003","409,634",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=103648&ptpId=16,1,61,0,0,
1165010311,103648,161.04,205.95,205PH㎡,4,2,계단식,"413,500","436,038","417,324",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=103648&ptpId=17,1,62,0,0,
1165010311,103648,165.5,213.47,213PH㎡,4,2,계단식,"424,955","448,117","428,885",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=103648&ptpId=18,2,64,0,0,
1165010602,108228,84.49,111.79,111A㎡,3,2,계단식,"301,523","300,834","332,086",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=108228&ptpId=1,290,33,0,0,
1165010602,108228,84.46,113.31,113B㎡,3,2,계단식,"301,416","300,728","331,968",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=108228&ptpId=3,56,34,0,0,
1165010602,108228,84.46,113.29,113C㎡,3,2,계단식,"301,416","300,728","331,968",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=108228&ptpId=2,44,34,0,0,
1165010602,108228,84.42,114.22,114D㎡,3,2,계단식,"301,273","300,585","331,811",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=108228&ptpId=4,34,34,0,0,
1165010602,108228,104.04,137.46,137C㎡,4,2,계단식,"371,291","370,444","408,927",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=108228&ptpId=8,68,41,0,0,
1165010602,108228,104.08,137.14,137B㎡,4,2,계단식,"371,434","370,586","409,084",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=108228&ptpId=7,61,41,0,0,
1165010602,108228,104.02,137.17,137D㎡,4,2,계단식,"371,220","370,373","408,848",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=108228&ptpId=5,49,41,0,0,
1165010602,108228,104.03,138.01,138A㎡,4,2,계단식,"371,256","370,408","408,887",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=108228&ptpId=6,56,41,0,0,
1165010602,108228,133.02,168.19,168C㎡,4,2,계단식,"474,713","473,630","522,832",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=108228&ptpId=11,31,50,0,0,
1165010602,108228,133.06,168.21,168B㎡,4,2,계단식,"474,856","473,772","522,989",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=108228&ptpId=10,28,50,0,0,
1165010602,108228,133.01,168.6,168D㎡,4,2,계단식,"474,677","473,594","522,792",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=108228&ptpId=12,25,51,0,0,
1165010602,108228,133.04,169.02,169A㎡,4,2,계단식,"474,785","473,701","522,910",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=108228&ptpId=9,20,51,0,0,
1165010116,104449,59.97,84.27,84B㎡,3,2,계단식,"154,570","191,671","144,366",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=104449&ptpId=2,83,25,0,0,
1165010116,104449,59.99,84.93,84A㎡,3,2,계단식,"154,611","191,722","144,405",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=104449&ptpId=1,20,25,0,0,
1165010116,104449,84.91,109.67,109C㎡,3,2,계단식,"218,848","271,378","204,401",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=104449&ptpId=5,165,33,0,0,
1165010116,104449,84.93,110.78,110A㎡,3,2,계단식,"218,893","271,434","204,443",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=104449&ptpId=3,99,33,0,0,
1165010116,104449,84.97,110.09,110B㎡,3,2,계단식,"219,001","271,568","204,544",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=104449&ptpId=4,65,33,0,0,
1165010116,104449,121.63,149.45,149B㎡,4,2,계단식,"313,489","388,735","292,793",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=104449&ptpId=7,50,45,0,0,
1165010116,104449,121.65,151.33,151A㎡,3,2,계단식,"313,545","388,805","292,846",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=104449&ptpId=6,53,45,0,0,
1165010116,104449,147.72,175.57,175㎡,4,2,계단식,"380,721","472,105","355,587",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=104449&ptpId=8,118,53,0,0,
1165010116,104449,216.27,251.51,251㎡,5,3,계단식,"557,405","691,198","520,607",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=104449&ptpId=9,30,76,0,0,
1165010109,464,59.94,85.04,85㎡,2,1,복도식,"143,768","149,836","146,122",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=464&ptpId=1,262,25,0,0,
1165010109,464,84.96,109.44,109㎡,3,2,계단식,"203,779","212,381","207,115",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=464&ptpId=2,224,33,0,0,
1165010109,464,114.78,141.97,141㎡,4,2,계단식,"275,303","286,924","279,811",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=464&ptpId=3,108,43,0,0,
1165010109,464,124.81,151.84,151㎡,4,2,계단식,"299,361","311,997","304,262",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=464&ptpId=4,11,46,0,0,
1165010109,464,134.76,163.97,163㎡,4,2,계단식,"323,226","336,869","328,518",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=464&ptpId=5,39,49,0,0,
1165010804,492,101.32,107.5,107㎡,3,1,복도식,"289,692","238,540","384,746",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=492&ptpId=1,315,32,0,0,
1165010804,492,131.04,140.69,140A㎡,5,2,계단식,"374,666","308,510","497,602",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=492&ptpId=2,90,42,0,0,
1165010804,492,131.07,140.72,140B㎡,5,2,계단식,"374,752","308,581","497,716",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=492&ptpId=4,90,42,0,0,
1165010804,492,160.46,172.16,172㎡,5,2,계단식,"458,784","377,774","609,320",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=492&ptpId=3,120,52,0,0,
1165010102,9521,105.63,126.92,126B㎡,4,2,계단식,"256,289","275,613","253,702",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=9521&ptpId=7,2,38,0,0,
1165010102,9521,105.7,126.99,126C㎡,4,2,계단식,"256,458","275,796","253,871",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=9521&ptpId=8,2,38,0,0,
1165010102,9521,105.27,126.48,126A㎡,4,2,계단식,"255,415","274,674","252,838",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=9521&ptpId=1,1,38,0,0,
1165010102,9521,105.89,127.18,127D㎡,4,2,계단식,"256,919","276,292","254,327",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=9521&ptpId=9,3,38,0,0,
1165010102,9521,114.09,136.65,136A㎡,4,2,계단식,"276,815","297,688","274,022",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=9521&ptpId=2,88,41,0,0,
1165010102,9521,114.18,136.81,136B㎡,4,2,계단식,"277,033","297,923","274,238",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=9521&ptpId=10,39,41,0,0,
1165010102,9521,127.61,152.27,152A㎡,4,2,계단식,"309,618","332,965","306,494",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=9521&ptpId=3,222,46,0,0,
1165010102,9521,127.31,152.09,152B㎡,4,2,계단식,"308,890","332,182","305,773",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=9521&ptpId=11,100,46,0,0,
1165010102,9521,136.67,159.95,159㎡,4,2,계단식,"331,600","356,604","328,254",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=9521&ptpId=4,1,48,0,0,
1165010102,9521,141.83,164.69,164㎡,4,2,계단식,"344,120","370,068","340,647",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=9521&ptpId=12,1,49,0,0,
1165010102,9521,163.31,190,190㎡,5,3,계단식,"396,237","426,114","392,238",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=9521&ptpId=5,44,57,0,0,
1165010102,9521,174.5,201.28,201㎡,5,3,계단식,"423,387","455,312","419,114",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=9521&ptpId=6,85,60,0,0,
1165010829,3410,147.86,204.96,204㎡,4,2,계단식,"581,366","577,881","657,322",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=3410&ptpId=1,88,62,0,0,
1165010829,3410,153.93,211.57,211㎡,4,2,계단식,"605,232","601,604","684,306",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=3410&ptpId=2,88,64,0,0,
1165010829,3410,164.87,228.1,228㎡,4,2,계단식,"648,247","644,361","732,941",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=3410&ptpId=3,142,69,0,0,
1165010829,3410,185.02,254.55,254㎡,4,2,계단식,"727,474","723,113","822,519",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=3410&ptpId=4,88,77,0,0,
1165010829,3410,205.67,284.3,284㎡,4,3,계단식,"808,667","803,820","914,320",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=3410&ptpId=5,56,86,0,0,
1165010829,3410,216.16,297.52,297A㎡,4,3,계단식,"849,913","844,818","960,954",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=3410&ptpId=6,71,90,0,0,
1165010829,3410,214.92,297.52,297B㎡,4,3,계단식,"845,037","839,971","955,442",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=3410&ptpId=7,58,90,0,0,
1165010829,3410,223.72,307.44,307㎡,5,3,계단식,"879,638","874,364","994,563",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=3410&ptpId=8,24,93,0,0,
1165010829,3410,239.22,330.58,330㎡,5,3,계단식,"940,582","934,943","1,063,469",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=3410&ptpId=9,20,100,0,0,
1165010829,3410,244.66,337.19,337㎡,5,3,계단식,"961,971","956,204","1,087,653",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=3410&ptpId=10,10,102,0,0,
1165011104,108834,59.93,86.52,86C㎡,3,2,계단식,"154,744","163,700","158,094",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=108834&ptpId=3,45,26,0,0,
1165011104,108834,59.98,86.35,86A㎡,3,2,계단식,"154,873","163,837","158,226",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=108834&ptpId=1,38,26,0,0,
1165011104,108834,59.98,86.35,86A1㎡,3,2,계단식,"154,873","163,837","158,226",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=108834&ptpId=2,20,26,0,0,
1165011104,108834,59.98,86.35,86AS㎡,3,2,계단식,"154,873","163,837","158,226",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=108834&ptpId=22,6,26,0,0,
1165011104,108834,84.33,121.38,121B1㎡,3,2,계단식,"217,747","230,349","222,461",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=108834&ptpId=5,28,36,0,0,
1165011104,108834,84.79,121.75,121H㎡,3,2,계단식,"218,935","231,606","223,674",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=108834&ptpId=7,25,36,0,0,
1165011102,107903,59.93,80.4,80C㎡,3,2,계단식,"131,017","135,014","137,028",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107903&ptpId=1,54,24,0,0,
1165011102,107903,84.39,111.67,111A1㎡,3,2,계단식,"184,490","190,119","192,955",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107903&ptpId=3,38,33,0,0,
1165011102,107903,84.41,112.52,112B1㎡,3,2,계단식,"184,534","190,164","193,000",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107903&ptpId=4,75,34,0,0,
1165011102,107903,84.81,112.23,112C㎡,3,2,계단식,"185,408","191,065","193,915",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107903&ptpId=9,39,34,0,0,
1165011102,107903,84.51,112.76,112H㎡,3,2,계단식,"184,752","190,389","193,229",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107903&ptpId=10,30,34,0,0,
1165011102,107903,84.4,112.56,112B3㎡,3,2,계단식,"184,512","190,141","192,977",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107903&ptpId=2,28,34,0,0,
1165011102,107903,84.84,112.81,112I㎡,3,2,계단식,"185,474","191,133","193,983",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107903&ptpId=11,14,34,0,0,
1165011102,107903,84.61,113.09,113G㎡,3,2,계단식,"184,971","190,615","193,458",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107903&ptpId=12,5,34,0,0,
1165011102,107903,101.35,134.93,134B㎡,4,2,계단식,"221,568","228,327","231,733",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107903&ptpId=5,42,40,0,0,
1165011102,107903,101.35,134.91,134G㎡,4,2,계단식,"221,568","228,327","231,733",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107903&ptpId=14,22,40,0,0,
1165011102,107903,101.99,135.33,135D㎡,4,2,계단식,"222,967","229,770","233,197",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107903&ptpId=13,20,41,0,0,
1165011102,107903,101.47,135.39,135A㎡,4,2,계단식,"221,830","228,598","232,007",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107903&ptpId=6,14,41,0,0,
1165011102,107903,114.81,152.32,152B㎡,4,2,계단식,"250,993","258,651","262,509",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107903&ptpId=7,9,46,0,0,
1165011102,107903,114.92,154.33,154C㎡,4,2,계단식,"251,234","258,899","262,760",https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107903&ptpId=8,5,46,0,0,
1165010621,519,53.88,57.64,57㎡,2,1,복도식,없음,없음,없음,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=519&ptpId=1,588,17,0,0,
1165010621,519,76.32,81.69,81㎡,3,1,복도식,없음,없음,없음,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=519&ptpId=2,288,24,0,0,
1165010626,536,52.74,56.43,56B㎡,2,1,복도식,없음,없음,없음,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=536&ptpId=3,462,17,0,0,
1165010626,536,53.06,56.75,56A㎡,2,1,복도식,없음,없음,없음,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=536&ptpId=1,42,17,0,0,
1165010626,536,54.8,58.6,58C㎡,2,1,복도식,없음,없음,없음,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=536&ptpId=4,88,17,0,0,
1165010626,536,55.17,58.97,58D㎡,2,1,복도식,없음,없음,없음,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=536&ptpId=5,8,17,0,0,
1165010626,536,141.53,153.36,153A㎡,4,2,계단식,없음,없음,없음,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=536&ptpId=2,242,46,0,0,
1165010626,536,143.03,154.86,154B㎡,4,2,계단식,없음,없음,없음,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=536&ptpId=6,22,46,0,0,
1165010651,128008,59.94,79.34,79㎡,3,2,계단식,없음,없음,없음,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=128008&ptpId=1,13,24,0,0,
1165010651,128008,84.34,110.51,110A㎡,3,2,계단식,없음,없음,없음,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=128008&ptpId=3,98,33,0,0,
1165010651,128008,84.11,110.72,110B㎡,3,2,계단식,없음,없음,없음,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=128008&ptpId=4,86,33,0,0,
1165010651,128008,84.98,110.28,110C㎡,3,2,계단식,없음,없음,없음,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=128008&ptpId=2,58,33,0,0,
