no,name,apt_id,lon,lat,dist,url
7358,잠원꿈밭어린이집,1165010626,127.0165669,37.51371803,651.0723122,
7359,베베어린이집,1165010626,127.0126357,37.51966885,600.8905501,
7365,잠원꿈밭어린이집,1165010645,127.0165669,37.51371803,657.147033,
7366,수표교어린이집,1165010819,127.0052677,37.48211469,555.7277418,
7367,명은해어린이집,1165010819,127.0075886,37.48522506,160.9453819,
7368,서초구립서리풀어린이집,1165010819,127.0076433,37.49067852,516.222102,
7375,서울성모병원어린이집,1165010705,127.0051682,37.50062819,320.551886,
7376,서초성모어린이집,1165010705,127.0094985,37.50104285,70.53574285,
7377,명은해어린이집,1165010850,127.0075886,37.48522506,646.6608628,
7378,서초구립서리풀어린이집,1165010850,127.0076433,37.49067852,87.26909892,
7379,바름이어린이집,1165010850,127.0089442,37.49412713,348.3152248,
7391,명은해어린이집,1165010836,127.0075886,37.48522506,339.1764721,
7392,서초구립서리풀어린이집,1165010836,127.0076433,37.49067852,268.6514573,
7393,바름이어린이집,1165010836,127.0089442,37.49412713,655.9054961,
7414,서울성모병원어린이집,1165010706,127.0051682,37.50062819,285.9206951,
7415,서초성모어린이집,1165010706,127.0094985,37.50104285,224.6485989,
7421,수표교어린이집,1165010820,127.0052677,37.48211469,325.4885717,
7422,성분도어린이집,1165010820,126.9999763,37.47841486,656.8919733,
7423,명은해어린이집,1165010820,127.0075886,37.48522506,620.378016,
7429,수표교어린이집,1165010818,127.0052677,37.48211469,170.272463,
7430,성분도어린이집,1165010818,126.9999763,37.47841486,666.4904581,
7431,명은해어린이집,1165010818,127.0075886,37.48522506,463.6590464,
7432,수표교어린이집,1165010112,127.0052677,37.48211469,504.5250749,
7433,성분도어린이집,1165010112,126.9999763,37.47841486,467.6905496,
7434,서초어린이집,1165010112,127.0002162,37.47466621,542.7471588,
7435,수표교어린이집,1165010132,127.0052677,37.48211469,149.2943196,
7436,성분도어린이집,1165010132,126.9999763,37.47841486,517.9670505,
7437,명은해어린이집,1165010132,127.0075886,37.48522506,542.4455275,
7458,서초구립신반포어린이집,1165010610,126.9954707,37.50595024,681.610408,
7459,수표교어린이집,1165010134,127.0052677,37.48211469,614.1559589,
7460,성분도어린이집,1165010134,126.9999763,37.47841486,274.4243168,
7461,서초어린이집,1165010134,127.0002162,37.47466621,332.6557548,
7465,서초구립신반포어린이집,1165010617,126.9954707,37.50595024,685.0449829,
7466,성분도어린이집,1165010135,126.9999763,37.47841486,356.3339624,
7467,서초어린이집,1165010135,127.0002162,37.47466621,212.7612468,
7468,반포어린이집,1165010719,126.99673,37.49700514,600.1441673,
7469,서울성모병원어린이집,1165010719,127.0051682,37.50062819,277.0770724,
7470,서초성모어린이집,1165010719,127.0094985,37.50104285,662.5759817,
7485,수표교어린이집,1165010101,127.0052677,37.48211469,497.1286325,
7486,성분도어린이집,1165010101,126.9999763,37.47841486,149.3397487,
7487,서초어린이집,1165010101,127.0002162,37.47466621,464.5881373,
7488,서초구립신반포어린이집,1165010630,126.9954707,37.50595024,552.3010003,
7489,킹스키즈어린이집,1165010103,126.9945099,37.48398905,684.5932066,
7490,수표교어린이집,1165010103,127.0052677,37.48211469,358.8961188,
7491,성분도어린이집,1165010103,126.9999763,37.47841486,329.0055705,
7501,반포어린이집,1165010718,126.99673,37.49700514,431.8643048,
7502,서울성모병원어린이집,1165010718,127.0051682,37.50062819,417.0788794,
7503,반포어린이집,1165010715,126.99673,37.49700514,497.8542523,
7504,서울성모병원어린이집,1165010715,127.0051682,37.50062819,400.9018198,
7512,성분도어린이집,1165010108,126.9999763,37.47841486,229.0965897,
7513,서초어린이집,1165010108,127.0002162,37.47466621,195.6969815,
7517,송송어린이집,1165010123,126.9926598,37.48494557,582.4153883,
7518,방배어린이집,1165010123,126.9930435,37.4850644,546.2310902,
7519,킹스키즈어린이집,1165010123,126.9945099,37.48398905,475.3694743,
7520,초록나무의꿈어린이집,1165010123,126.993878,37.48543753,464.777371,
7524,서초구립신반포어린이집,1165010703,126.9954707,37.50595024,324.3871323,
7525,송송어린이집,1165010106,126.9926598,37.48494557,626.8102128,
7526,방배어린이집,1165010106,126.9930435,37.4850644,590.7351234,
7527,킹스키즈어린이집,1165010106,126.9945099,37.48398905,560.8955049,
7528,초록나무의꿈어린이집,1165010106,126.993878,37.48543753,506.1376194,
7529,성분도어린이집,1165010102,126.9999763,37.47841486,128.1950628,
7530,서초어린이집,1165010102,127.0002162,37.47466621,353.6658307,
7531,반포어린이집,1165010702,126.99673,37.49700514,662.6208423,
7532,반포초등어린이집,1165010702,126.9910911,37.50275868,652.9480615,
7533,서초구립신반포어린이집,1165010702,126.9954707,37.50595024,437.950226,
7534,서울성모병원어린이집,1165010702,127.0051682,37.50062819,639.098672,
7535,송송어린이집,1165010118,126.9926598,37.48494557,516.4576325,
7536,방배어린이집,1165010118,126.9930435,37.4850644,486.7113433,
7537,킹스키즈어린이집,1165010118,126.9945099,37.48398905,340.2203454,
7538,초록나무의꿈어린이집,1165010118,126.993878,37.48543753,430.4252031,
7539,수표교어린이집,1165010118,127.0052677,37.48211469,642.8776868,
7540,성분도어린이집,1165010118,126.9999763,37.47841486,626.9990891,
7541,반포초등어린이집,1165010713,126.9910911,37.50275868,670.0624828,
7542,서초구립신반포어린이집,1165010713,126.9954707,37.50595024,279.449443,
7545,서초구립신반포어린이집,1165010714,126.9954707,37.50595024,187.1938957,
7546,반포어린이집,1165010710,126.99673,37.49700514,443.7688404,
7547,반포초등어린이집,1165010710,126.9910911,37.50275868,536.6157844,
