no,apt_id,hakgudo_name,school_name,school_gubun,establishment,lat,lon,homepage,dist
42929,1165010844,강남서초학교군,양재고등학교,고등학교,공립,37.48242164,127.0320796,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000487,1566.29733708053
42930,1165010724,강남서초학교군,반포고등학교,고등학교,공립,37.50270273,127.0165603,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000440,72.0702370455604
42931,1165010724,강남서초학교군,서초고등학교,고등학교,공립,37.48961169,127.0053783,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000463,1761.52823520606
42932,1165010724,강남서초학교군,세화여자고등학교,고등학교,사립,37.50199646,126.99423,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000474,2221.0884270292
42933,1165010724,강남서초학교군,세화고등학교,고등학교,사립,37.50199646,126.99423,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000473,2221.0884270292
42934,1165010632,강남서초학교군,오산고등학교,고등학교,사립,37.52350529,127.0008872,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000509,1323.32475801082
42935,1165010632,강남서초학교군,반포고등학교,고등학교,공립,37.50270273,127.0165603,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000440,1337.32233669106
42936,1165010632,강남서초학교군,현대고등학교,고등학교,사립,37.5254805,127.0223773,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000559,1667.16778390982
42937,1165010845,강남서초학교군,반포고등학교,고등학교,공립,37.50270273,127.0165603,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000440,1229.12227659623
42938,1165010845,강남서초학교군,서초고등학교,고등학교,공립,37.48961169,127.0053783,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000463,1479.39758257368
42939,1165010845,강남서초학교군,양재고등학교,고등학교,공립,37.48242164,127.0320796,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000487,1502.34812777568
42940,1165010625,강남서초학교군,반포고등학교,고등학교,공립,37.50270273,127.0165603,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000440,744.746369663299
42941,1165010625,강남서초학교군,오산고등학교,고등학교,사립,37.52350529,127.0008872,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000509,1894.11914870863
42942,1165010625,강남서초학교군,현대고등학교,고등학교,사립,37.5254805,127.0223773,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000559,1918.5622197674
42943,1165010830,강남서초학교군,서울고등학교,고등학교,공립,37.48429306,127.0049019,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000456,921.918023129423
42944,1165010830,강남서초학교군,상문고등학교,고등학교,사립,37.47975543,127.0039168,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000452,1040.26148616969
42945,1165010830,강남서초학교군,서초고등학교,고등학교,공립,37.48961169,127.0053783,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000463,1118.38788552842
42946,1165010634,강남서초학교군,오산고등학교,고등학교,사립,37.52350529,127.0008872,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000509,1314.2590564325
42947,1165010634,강남서초학교군,반포고등학교,고등학교,공립,37.50270273,127.0165603,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000440,1318.78222462832
42948,1165010634,강남서초학교군,현대고등학교,고등학교,사립,37.5254805,127.0223773,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000559,1822.75526482354
42949,1165010627,강남서초학교군,반포고등학교,고등학교,공립,37.50270273,127.0165603,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000440,858.899969231012
42950,1165010627,강남서초학교군,오산고등학교,고등학교,사립,37.52350529,127.0008872,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000509,1772.97550536279
42951,1165010627,강남서초학교군,세화고등학교,고등학교,사립,37.50199646,126.99423,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000473,1900.30397923359
42952,1165010627,강남서초학교군,세화여자고등학교,고등학교,사립,37.50199646,126.99423,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000474,1900.30397923359
42953,1165010304,강남서초학교군,양재고등학교,고등학교,공립,37.48242164,127.0320796,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000487,1090.66591301293
42954,1165010304,강남서초학교군,언남고등학교,고등학교,공립,37.47233002,127.0430052,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000491,1551.39345224719
42955,1165010304,강남서초학교군,은광여자고등학교,고등학교,사립,37.48837857,127.0352324,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000514,1770.83753536183
42956,1165010303,강남서초학교군,양재고등학교,고등학교,공립,37.48242164,127.0320796,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000487,1262.88246614776
42957,1165010303,강남서초학교군,언남고등학교,고등학교,공립,37.47233002,127.0430052,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000491,1753.44701596742
42958,1165010303,강남서초학교군,은광여자고등학교,고등학교,사립,37.48837857,127.0352324,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000514,1943.31645415407
42959,1165010640,강남서초학교군,반포고등학교,고등학교,공립,37.50270273,127.0165603,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000440,1351.0459981796
42960,1165010640,강남서초학교군,오산고등학교,고등학교,사립,37.52350529,127.0008872,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000509,1369.32946211409
42961,1165010640,강남서초학교군,세화고등학교,고등학교,사립,37.50199646,126.99423,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000473,1500.99150775855
42962,1165010640,강남서초학교군,세화여자고등학교,고등학교,사립,37.50199646,126.99423,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000474,1500.99150775855
42963,1165010833,강남서초학교군,상문고등학교,고등학교,사립,37.47975543,127.0039168,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000452,337.836186247728
